student_id,race_ethnicity,sex,appalachian_residency,generation,age_at_entry,total_students,graduation_time,graduated,grad_in_4,grad_in_6
15199,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15200,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15201,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15202,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15203,two_or_more_races,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15204,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15205,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15206,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15208,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15209,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15210,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15212,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15213,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15214,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15215,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15216,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15217,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15218,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15220,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15223,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15224,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15225,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15226,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15227,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15228,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15229,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15230,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15231,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15232,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15233,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15234,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15235,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15236,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15237,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15238,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15240,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15241,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15243,white,male,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15244,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15245,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15246,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15247,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15248,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15249,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15250,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15251,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15252,white,female,non_appalachian,first_gen,19,1,on_time,1,1,1
15253,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15254,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15255,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15256,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15257,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15258,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15259,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15260,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15261,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15262,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15264,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15265,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15266,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15267,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15268,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15269,two_or_more_races,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15270,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15271,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15272,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15273,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15275,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15276,black_african_american,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15277,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15278,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15279,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15280,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15281,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15282,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15283,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
15284,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
15285,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15286,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15287,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15288,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15289,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15290,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15291,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15293,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15294,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15296,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15297,asian,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15298,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
15299,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15300,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15301,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15302,hispanic_latino,male,non_appalachian,first_gen,17,1,on_time,1,1,1
15303,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15304,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15305,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15306,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15308,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15309,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15310,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15311,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15312,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15313,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15314,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15315,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15316,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15317,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15319,white,male,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15320,black_african_american,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15322,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15323,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15324,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15325,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15326,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15327,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15329,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15330,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15331,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15332,two_or_more_races,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15333,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15334,hispanic_latino,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15335,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15336,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15337,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15338,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15339,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15340,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15341,white,male,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15342,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15343,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15344,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15345,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15347,white,female,non_appalachian,first_gen,19,1,on_time,1,1,1
15348,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15349,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15351,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15352,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15353,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15354,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15355,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15356,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15357,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15359,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15360,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15361,two_or_more_races,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15362,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15363,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15364,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15365,two_or_more_races,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15366,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15367,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15368,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15369,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15370,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15371,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15373,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15374,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15375,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15376,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15377,hispanic_latino,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15378,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15379,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15380,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15381,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15382,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15385,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15386,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15387,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15388,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15389,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15391,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15392,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15393,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15394,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15396,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15397,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15398,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15399,hispanic_latino,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15400,hispanic_latino,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15401,two_or_more_races,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15402,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15403,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15404,two_or_more_races,female,non_appalachian,first_gen,17,1,on_time,1,1,1
15406,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15408,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15409,white,male,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15410,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15413,asian,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15414,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15415,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15416,black_african_american,female,non_appalachian,first_gen,17,1,on_time,1,1,1
15417,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15418,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15419,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15420,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15421,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15422,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15423,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15424,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15425,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15426,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15427,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15428,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15429,asian,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15430,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15431,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15432,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15434,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15435,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15436,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15437,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15438,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15439,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15440,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15441,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15443,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15444,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15446,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15447,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15448,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15449,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15450,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15451,two_or_more_races,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15452,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15454,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15455,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15456,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15457,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15458,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15459,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15460,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15461,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15462,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15464,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15465,black_african_american,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15468,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15469,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15470,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15471,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15472,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15473,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15474,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15475,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15476,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15477,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15478,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15479,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15480,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15482,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15483,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15484,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15487,black_african_american,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15488,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15489,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15490,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
15491,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15492,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15493,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15494,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
