StudentID	Race_Ethnicity	Sex	appalachian_residency	generation	pell_elligibility	age_at_entry	graduated
27888	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27889	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27890	Male	non_appalachian	non_first_gen	non_pell_elligible	20	1	0
27891	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27892	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27893	Female	non_appalachian	gen_unknown	pell_elligible	19	1	0
27894	Female	appalachian	first_gen	pell_elligible	19	1	0
27895	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27896	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27897	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27898	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27899	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27900	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27901	Female	non_appalachian	first_gen	pell_elligible	19	1	0
27902	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27903	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27904	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27905	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27906	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27907	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27908	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27909	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27910	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27911	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27912	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27913	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27914	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27915	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27916	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27917	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27918	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27919	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27920	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27921	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27922	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27923	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27924	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27925	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27926	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27927	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27928	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27929	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27930	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27931	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27932	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27933	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27934	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27935	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27936	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27937	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27938	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27939	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27940	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27941	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27942	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27943	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27944	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27945	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27946	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27947	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27948	Female	non_appalachian	non_first_gen	pell_elligible	17	1	0
27949	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27950	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27951	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27952	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
27953	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27954	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27955	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27956	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27957	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27958	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27959	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27960	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27961	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27962	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27963	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27964	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27965	Female	appalachian	first_gen	pell_elligible	18	1	0
27966	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27967	Male	non_appalachian	first_gen	non_pell_elligible	27	1	0
27968	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27969	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27970	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27971	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27972	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27973	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27974	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
27975	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27976	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27977	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27978	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27979	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27980	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27981	Female	appalachian	non_first_gen	non_pell_elligible	19	1	0
27982	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27983	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
27984	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27985	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27986	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27987	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27988	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27989	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27990	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27991	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
27992	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27993	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27994	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27995	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27996	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27997	Male	appalachian	first_gen	pell_elligible	18	1	0
27998	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27999	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28000	Female	appalachian	non_first_gen	pell_elligible	19	1	0
28001	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28002	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28003	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28004	Male	non_appalachian	first_gen	pell_elligible	19	1	0
28005	Female	appalachian	first_gen	non_pell_elligible	17	1	0
28006	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28007	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28008	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28009	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28010	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28011	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28012	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28013	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28014	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28015	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28016	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28017	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28018	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28019	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28020	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28021	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28022	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28023	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28024	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
28025	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28026	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28027	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28028	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28029	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28030	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28031	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28032	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28033	Female	appalachian	first_gen	non_pell_elligible	18	1	0
28034	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
28035	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28036	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28037	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28038	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28039	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28040	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28041	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
28042	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28043	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
28044	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28045	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28046	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28047	Male	non_appalachian	first_gen	pell_elligible	18	1	0
28048	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28049	Male	appalachian	first_gen	pell_elligible	27	1	0
28050	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28051	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28052	Male	appalachian	non_first_gen	pell_elligible	18	1	0
28053	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28054	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28055	Female	appalachian	gen_unknown	pell_elligible	18	1	0
28056	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28057	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
28058	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28059	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28060	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28061	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28062	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28063	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28064	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28065	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28066	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28067	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28068	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28069	Male	appalachian	first_gen	non_pell_elligible	18	1	0
28070	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28071	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
28072	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28073	Female	appalachian	first_gen	non_pell_elligible	18	1	0
28074	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28075	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28076	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28077	Male	non_appalachian	first_gen	pell_elligible	17	1	0
28078	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28079	Male	appalachian	non_first_gen	pell_elligible	17	1	0
28080	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28081	Male	appalachian	non_first_gen	pell_elligible	18	1	0
28082	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28083	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28084	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28085	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28086	Female	appalachian	first_gen	pell_elligible	20	1	0
28087	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28088	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28089	Male	non_appalachian	non_first_gen	pell_elligible	20	1	0
28090	Male	non_appalachian	first_gen	pell_elligible	18	1	0
28091	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28092	Female	non_appalachian	first_gen	non_pell_elligible	20	1	0
28093	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28094	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28095	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28096	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28097	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28098	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28099	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28100	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28101	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
28102	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28103	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28104	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28105	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28106	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28107	Female	non_appalachian	first_gen	pell_elligible	19	1	0
28108	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28109	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28110	Female	non_appalachian	first_gen	non_pell_elligible	19	1	0
28111	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28112	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
28113	Male	non_appalachian	non_first_gen	non_pell_elligible	21	1	0
28114	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28115	Male	non_appalachian	first_gen	pell_elligible	19	1	0
28116	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
28117	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28118	Male	appalachian	first_gen	pell_elligible	19	1	0
28119	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28120	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
28121	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
28122	Male	appalachian	first_gen	non_pell_elligible	18	1	0
28123	Male	non_appalachian	first_gen	non_pell_elligible	17	1	0
28124	Female	appalachian	first_gen	pell_elligible	18	1	0
28125	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
28126	Female	non_appalachian	first_gen	non_pell_elligible	19	1	0
28127	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
28128	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
28129	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
28130	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28131	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28132	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28133	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28134	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
28135	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28136	Female	appalachian	non_first_gen	pell_elligible	18	1	0
28137	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28138	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
28139	Male	non_appalachian	first_gen	pell_elligible	18	1	0
28140	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28141	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28142	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28143	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
28144	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
28145	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28146	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28147	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
28148	Female	non_appalachian	first_gen	pell_elligible	18	1	0
28149	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
28150	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28151	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
28152	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28153	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
28154	Female	appalachian	non_first_gen	pell_elligible	18	1	0
